Id,Title,Body,Score,Tags,AnswerId,AnswerBody,AnswerScore,combined_text
37070,"What is the meaning of ""non temporal"" memory accesses in x86","This is a somewhat low-level question. In x86 assembly there are two SSE instructions: MOVDQA xmmi, m128 and MOVNTDQA xmmi, m128 The IA-32 Software Developer's Manual says that the NT in MOVNTDQA stands for Non-Temporal , and that otherwise it's the same as MOVDQA. My question is, what does Non-Temporal mean?",57,assembly,37092.0,"Non-Temporal SSE instructions (MOVNTI, MOVNTQ, etc.), don't follow the normal cache-coherency rules. Therefore non-temporal stores must be followed by an SFENCE instruction in order for their results to be seen by other processors in a timely fashion. When data is produced and not (immediately) consumed again, the fact that memory store operations read a full cache line first and then modify the cached data is detrimental to performance. This operation pushes data out of the caches which might be needed again in favor of data which will not be used soon. This is especially true for large data structures, like matrices, which are filled and then used later. Before the last element of the matrix is filled the sheer size evicts the first elements, making caching of the writes ineffective. For this and similar situations, processors provide support for non-temporal write operations. Non-temporal in this context means the data will not be reused soon, so there is no reason to cache it. These non-temporal write operations do not read a cache line and then modify it; instead, the new content is directly written to memory. Source: http://lwn.net/Articles/255364/",76.0,"What is the meaning of ""non temporal"" memory accesses in x86 What is the meaning of ""non temporal"" memory accesses in x86 What is the meaning of ""non temporal"" memory accesses in x86 This is a somewhat low-level question. In x86 assembly there are two SSE instructions: MOVDQA xmmi, m128 and MOVNTDQA xmmi, m128 The IA-32 Software Developer's Manual says that the NT in MOVNTDQA stands for Non-Temporal , and that otherwise it's the same as MOVDQA. My question is, what does Non-Temporal mean?"
38670,ASP.NET controls cannot be referenced in code-behind in Visual Studio 2008,"Ok, so, my visual studio is broken. I say this NOT prematurely, as it was my first response to see where I had messed up in my code. When I add controls to the page I can't reference all of them in the code behind. Some of them I can, it seems that the first few I put on a page work, then it just stops. I first thought it may be the type of control as initially I was trying to reference a repeater inside an update panel. I know I am correctly referencing the code behind in my aspx page. But just in case it was a screw up on my part I started to recreate the page from scratch and this time got a few more controls down before VS stopped recognizing my controls. After creating my page twice and getting stuck I thought maybe it was still the type of controls. I created a new page and just threw some labels on it. No dice, build fails when referencing the control from the code behind. In a possibly unrelated note when I switch to the dreaded ""design"" mode of the aspx pages VS 2008 errors out and restarts. I have already put a trouble ticket in to Microsoft. I uninstalled all add-ins, I reinstalled visual studio. Anyone that wants to see my code just ask, but I am using the straight WYSIWYG visual studio ""new aspx page"" nothing fancy. I doubt anyone has run into this, but have you? Has anyone had success trouble shooting these things with Microsoft? Any way to expedite this ticket without paying??? I have been talking to a rep from Microsoft for days with no luck yet and I am dead in the water. Thank you. Jon Limjap: I edited the title to both make it clear and descriptive and make sure that nobody sees it as offensive. ""Foo-barred"" doesn't exactly constitute a proper question title, although your question is clearly a valid one.",27,c#,2140905.0,"The above fix (deleting the temp files) did not work for me. I had to delete the PageName.aspx.designer.cs file, then right-click my page, and choose ""Convert to Web Application"" from the context menu. When Visual Studio attempted to rebuild the designer file, it encountered (and revealed to me) the source of the problem. In my case, VS had lost a reference to a DLL needed by one of the controls on my page, so I had to clean out the generated bin folders in my project.",28.0,"ASP.NET controls cannot be referenced in code-behind in Visual Studio 2008 ASP.NET controls cannot be referenced in code-behind in Visual Studio 2008 ASP.NET controls cannot be referenced in code-behind in Visual Studio 2008 Ok, so, my visual studio is broken. I say this NOT prematurely, as it was my first response to see where I had messed up in my code. When I add controls to the page I can't reference all of them in the code behind. Some of them I can, it seems that the first few I put on a page work, then it just stops. I first thought it may be the type of control as initially I was trying to reference a repeater inside an update panel. I know I am correctly referencing the code behind in my aspx page. But just in case it was a screw up on my part I started to recreate the page from scratch and this time got a few more controls down before VS stopped recognizing my controls. After creating my page twice and getting stuck I thought maybe it was still the type of controls. I created a new page and just threw some labels on it. No dice, build fails when referencing the control from the code behind. In a possibly unrelated note when I switch to the dreaded ""design"" mode of the aspx pages VS 2008 errors out and restarts. I have already put a trouble ticket in to Microsoft. I uninstalled all add-ins, I reinstalled visual studio. Anyone that wants to see my code just ask, but I am using the straight WYSIWYG visual studio ""new aspx page"" nothing fancy. I doubt anyone has run into this, but have you? Has anyone had success trouble shooting these things with Microsoft? Any way to expedite this ticket without paying??? I have been talking to a rep from Microsoft for days with no luck yet and I am dead in the water. Thank you. Jon Limjap: I edited the title to both make it clear and descriptive and make sure that nobody sees it as offensive. ""Foo-barred"" doesn't exactly constitute a proper question title, although your question is clearly a valid one."
38960,How to find out if a file exists in C# / .NET?,I would like to test a string containing a path to a file for existence of that file (something like the -e test in Perl or the os.path.exists() in Python) in C#.,115,c#,38962.0,Use: File.Exists(path) MSDN: http://msdn.microsoft.com/en-us/library/system.io.file.exists.aspx Edit: In System.IO,194.0,How to find out if a file exists in C# / .NET? How to find out if a file exists in C# / .NET? How to find out if a file exists in C# / .NET? I would like to test a string containing a path to a file for existence of that file (something like the -e test in Perl or the os.path.exists() in Python) in C#.
39960,javascript locals()?,"In python one can get a dictionary of all local and global variables in the current scope with the built-in functions locals() and globals(). Is there some equivalent way of doing this in javascript? For instance, I would like to do something like the following: var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); }; var s = 'foo'; locals()[s](); // alerts 'foo' Is this at all possible, or should I just be using a local object for the lookup?",17,javascript,40173.0,"locals() - No. globals() - Yes. window is a reference to the global scope, like globals() in python. globals()[""foo""] is the same as: window[""foo""]",13.0,"javascript locals()? javascript locals()? javascript locals()? In python one can get a dictionary of all local and global variables in the current scope with the built-in functions locals() and globals(). Is there some equivalent way of doing this in javascript? For instance, I would like to do something like the following: var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); }; var s = 'foo'; locals()[s](); // alerts 'foo' Is this at all possible, or should I just be using a local object for the lookup?"
40480,"Is Java ""pass-by-reference"" or ""pass-by-value""?","I always thought Java was pass-by-reference ; however I've seen a couple of blog posts (for example, this blog ) that claim it's not. I don't think I understand the distinction they're making. What is the explanation?",3613,java,40523.0,"Java is always pass-by-value . Unfortunately, they decided to call pointers references, thus confusing newbies. Because those references are passed by value. It goes like this: public static void main( String[] args ){ Dog aDog = new Dog(""Max""); foo(aDog); if (aDog.getName().equals(""Max"")) { //true System.out.println( ""Java passes by value."" ); } else if (aDog.getName().equals(""Fifi"")) { System.out.println( ""Java passes by reference."" ); } } public static void foo(Dog d) { d.getName().equals(""Max""); // true d = new Dog(""Fifi""); d.getName().equals(""Fifi""); // true } In this example aDog.getName() will still return ""Max"" . The value aDog within main is not overwritten in the function foo with the Dog ""Fifi"" as the object reference is passed by value. If it were passed by reference, then the aDog.getName() in main would return ""Fifi"" after the call to foo . Likewise: Dog aDog = new Dog(""Max""); foo(aDog); aDog.getName().equals(""Fifi""); // true public void foo(Dog d) { d.getName().equals(""Max""); // true d.setName(""Fifi""); } In the above example, FiFi is the dog's name after call to foo(aDog) . Any operations that foo performs on d are such that, for all practical purposes, they are performed on aDog itself (except d=new Dog(""Boxer"") ).",3038.0,"Is Java ""pass-by-reference"" or ""pass-by-value""? Is Java ""pass-by-reference"" or ""pass-by-value""? Is Java ""pass-by-reference"" or ""pass-by-value""? I always thought Java was pass-by-reference ; however I've seen a couple of blog posts (for example, this blog ) that claim it's not. I don't think I understand the distinction they're making. What is the explanation?"
40680,How do I get the full url of the page I am on in C#,I need to be able to get at the full URL of the page I am on from a user control. Is it just a matter of concatenating a bunch of Request variables together? If so which ones? Or is there a more simpiler way?,98,c#,21226409.0,Here is a list I normally refer to for this type of information: Request.ApplicationPath : /virtual_dir Request.CurrentExecutionFilePath : /virtual_dir/webapp/page.aspx Request.FilePath : /virtual_dir/webapp/page.aspx Request.Path : /virtual_dir/webapp/page.aspx Request.PhysicalApplicationPath : d:\Inetpub\wwwroot\virtual_dir\ Request.QueryString : /virtual_dir/webapp/page.aspx?q=qvalue Request.Url.AbsolutePath : /virtual_dir/webapp/page.aspx Request.Url.AbsoluteUri : http://localhost:2000/virtual_dir/webapp/page.aspx?q=qvalue Request.Url.Host : localhost Request.Url.Authority : localhost:80 Request.Url.LocalPath : /virtual_dir/webapp/page.aspx Request.Url.PathAndQuery : /virtual_dir/webapp/page.aspx?q=qvalue Request.Url.Port : 80 Request.Url.Query : ?q=qvalue Request.Url.Scheme : http Request.Url.Segments : / virtual_dir/ webapp/ page.aspx Hopefully you will find this useful!,195.0,How do I get the full url of the page I am on in C# How do I get the full url of the page I am on in C# How do I get the full url of the page I am on in C# I need to be able to get at the full URL of the page I am on from a user control. Is it just a matter of concatenating a bunch of Request variables together? If so which ones? Or is there a more simpiler way?
40730,How do you give a C# Auto-Property a default value?,"How do you give a C# Auto-Property a default value? I either use the constructor, or revert to the old syntax. Using the Constructor: class Person { public Person() { Name = ""Default Name""; } public string Name { get; set; } } Using normal property syntax (with a default value) private string name = ""Default Name""; public string Name { get { return name; } set { name = value; } } Is there a better way?",978,c#,40754.0,"In C# 5 and earlier, to give auto implemented properties a default value, you have to do it in a constructor. The ability to have auto property initializers is included since C# 6.0. The syntax is: public int X { get; set; } = x; // C# 6 or higher",920.0,"How do you give a C# Auto-Property a default value? How do you give a C# Auto-Property a default value? How do you give a C# Auto-Property a default value? How do you give a C# Auto-Property a default value? I either use the constructor, or revert to the old syntax. Using the Constructor: class Person { public Person() { Name = ""Default Name""; } public string Name { get; set; } } Using normal property syntax (with a default value) private string name = ""Default Name""; public string Name { get { return name; } set { name = value; } } Is there a better way?"
41400,How to wrap a function with variable length arguments?,"I am looking to do this in C/C++. I came across Variable Length Arguments but this suggests a solution with Python & C using libffi . Now, if I want to wrap printf function with myprintf What I do is like below: void myprintf(char* fmt, ...) { va_list args; va_start(args,fmt); printf(fmt,args); va_end(args); } int _tmain(int argc, _TCHAR* argv[]) { int a = 9; int b = 10; char v = 'C'; myprintf(""This is a number: %d and \nthis is a character: %c and \n another number: %d\n"",a, v, b); return 0; } But the results are not as expected! This is a number: 1244780 and this is a character: h and another number: 29953463 Any point where did I miss??",37,c++,41794.0,"the problem is that you cannot use 'printf' with va_args. You must use vprintf if you are using variable argument lists. vprint, vsprintf, vfprintf, etc. (there are also 'safe' versions in Microsoft's C runtime that will prevent buffer overruns, etc.) You sample works as follows: void myprintf(char* fmt, ...) { va_list args; va_start(args,fmt); vprintf(fmt,args); va_end(args); } int _tmain(int argc, _TCHAR* argv[]) { int a = 9; int b = 10; char v = 'C'; myprintf(""This is a number: %d and \nthis is a character: %c and \n another number: %d\n"",a, v, b); return 0; }",58.0,"How to wrap a function with variable length arguments? How to wrap a function with variable length arguments? How to wrap a function with variable length arguments? I am looking to do this in C/C++. I came across Variable Length Arguments but this suggests a solution with Python & C using libffi . Now, if I want to wrap printf function with myprintf What I do is like below: void myprintf(char* fmt, ...) { va_list args; va_start(args,fmt); printf(fmt,args); va_end(args); } int _tmain(int argc, _TCHAR* argv[]) { int a = 9; int b = 10; char v = 'C'; myprintf(""This is a number: %d and \nthis is a character: %c and \n another number: %d\n"",a, v, b); return 0; } But the results are not as expected! This is a number: 1244780 and this is a character: h and another number: 29953463 Any point where did I miss??"
41590,How do you properly use namespaces in C++?,"I come from a Java background, where packages are used, not namespaces. I'm used to putting classes that work together to form a complete object into packages, and then reusing them later from that package. But now I'm working in C++. How do you use namespaces in C++? Do you create a single namespace for the entire application, or do you create namespaces for the major components? If so, how do you create objects from classes in other namespaces?",182,c++,41598.0,"Namespaces are packages essentially. They can be used like this: namespace MyNamespace { class MyClass { }; } Then in code: MyNamespace::MyClass* pClass = new MyNamespace::MyClass(); Hope that helps. Or, if you want to always use a specific namespace, you can do this: using namespace MyNamespace; MyClass* pClass = new MyClass(); Edit: Following what bernhardrusch has said, I tend not to use the ""using namespace x"" syntax at all, I usually explicitly specify the namespace when instantiating my objects (i.e. the first example I showed). And as you asked below , you can use as many namespaces as you like.",137.0,"How do you properly use namespaces in C++? How do you properly use namespaces in C++? How do you properly use namespaces in C++? I come from a Java background, where packages are used, not namespaces. I'm used to putting classes that work together to form a complete object into packages, and then reusing them later from that package. But now I'm working in C++. How do you use namespaces in C++? Do you create a single namespace for the entire application, or do you create namespaces for the major components? If so, how do you create objects from classes in other namespaces?"
42150,How can I unit test a Windows Service?,".NET Framework: 2.0 Preferred Language: C# I am new to TDD (Test Driven Development). First of all, is it even possible to unit test Windows Service? Windows service class is derived from ServiceBase, which has overridable methods, OnStart OnStop How can I trigger those methods to be called as if unit test is an actual service that calls those methods in proper order? At this point, am I even doing a Unit testing? or an Integration test? I have looked at WCF service question but it didn't make any sense to me since I have never dealt with WCF service.",53,c#,42157.0,"I'd probably recommend designing your app so the ""OnStart"" and ""OnStop"" overrides in the Windows Service just call methods on a class library assembly. That way you can automate unit tests against the class library methods, and the design also abstracts your business logic from the implementation of a Windows Service. In this scenario, testing the ""OnStart"" and ""OnStop"" methods themselves in a Windows Service context would then be an integration test, not something you would automate.",75.0,"How can I unit test a Windows Service? How can I unit test a Windows Service? How can I unit test a Windows Service? .NET Framework: 2.0 Preferred Language: C# I am new to TDD (Test Driven Development). First of all, is it even possible to unit test Windows Service? Windows service class is derived from ServiceBase, which has overridable methods, OnStart OnStop How can I trigger those methods to be called as if unit test is an actual service that calls those methods in proper order? At this point, am I even doing a Unit testing? or an Integration test? I have looked at WCF service question but it didn't make any sense to me since I have never dealt with WCF service."
42770,Writing/Using C++ Libraries,"I am looking for basic examples/tutorials on: How to write/compile libraries in C++ ( .so files for Linux, .dll files for Windows). How to import and use those libraries in other code.",10,c++,42806.0,"The code r.cc : #include ""t.h"" int main() { f(); return 0; } t.h : void f(); t.cc : #include<iostream> #include ""t.h"" void f() { std::cout << ""OH HAI. I'M F."" << std::endl; } But how, how, how?! ~$ g++ -fpic -c t.cc # get t.o ~$ g++ -shared -o t.so t.o # get t.so ~$ export LD_LIBRARY_PATH=""."" # make sure t.so is found when dynamically linked ~$ g++ r.cc t.so # get an executable The export step is not needed if you install the shared library somewhere along the global library path.",16.0,"Writing/Using C++ Libraries Writing/Using C++ Libraries Writing/Using C++ Libraries I am looking for basic examples/tutorials on: How to write/compile libraries in C++ ( .so files for Linux, .dll files for Windows). How to import and use those libraries in other code."
42950,Get Last Day of the Month in Python,"Is there a way using Python's standard library to easily determine (i.e. one function call) the last day of a given month? If the standard library doesn't support that, does the dateutil package support this?",306,python,43663.0,"I didn't notice this earlier when I was looking at the documentation for the calendar module , but a method called monthrange provides this information: monthrange(year, month) Returns weekday of first day of the month and number of days in month, for the specified year and month. >>> import calendar >>> calendar.monthrange(2002,1) (1, 31) >>> calendar.monthrange(2008,2) (4, 29) >>> calendar.monthrange(2100,2) (0, 28) so: calendar.monthrange(year, month)[1] seems like the simplest way to go. Just to be clear, monthrange supports leap years as well: >>> from calendar import monthrange >>> monthrange(2012, 2) (2, 29) My previous answer still works, but is clearly suboptimal.",552.0,"Get Last Day of the Month in Python Get Last Day of the Month in Python Get Last Day of the Month in Python Is there a way using Python's standard library to easily determine (i.e. one function call) the last day of a given month? If the standard library doesn't support that, does the dateutil package support this?"
42990,Regex to match against something that is not a specific substring,"I am looking for a regex that will match a string that starts with one substring and does not end with a certain substring. Example: // Updated to be correct, thanks @Apocalisp ^foo.*(?<!bar)$ Should match anything that starts with ""foo"" and doesn't end with ""bar"". I know about the [^...] syntax, but I can't find anything that will do that for a string instead of single characters. I am specifically trying to do this for Java's regex, but I've run into this before so answers for other regex engines would be great too. Thanks to @Kibbee for verifying that this works in C# as well.",15,c#,43017.0,"I think in this case you want negative lookbehind , like so: foo.*(?<!bar)",9.0,"Regex to match against something that is not a specific substring Regex to match against something that is not a specific substring Regex to match against something that is not a specific substring I am looking for a regex that will match a string that starts with one substring and does not end with a certain substring. Example: // Updated to be correct, thanks @Apocalisp ^foo.*(?<!bar)$ Should match anything that starts with ""foo"" and doesn't end with ""bar"". I know about the [^...] syntax, but I can't find anything that will do that for a string instead of single characters. I am specifically trying to do this for Java's regex, but I've run into this before so answers for other regex engines would be great too. Thanks to @Kibbee for verifying that this works in C# as well."
43290,How to generate urls in django,"In Django's template language, you can use {% url [viewname] [args] %} to generate a URL to a specific view with parameters. How can you programatically do the same in Python code? What I need is to create a list of menu items where each item has name, URL, and an active flag (whether it's the current page or not). This is because it will be a lot cleaner to do this in Python than the template language.",22,python,43312.0,"If you need to use something similar to the {% url %} template tag in your code, Django provides the django.core.urlresolvers.reverse() . The reverse function has the following signature: reverse(viewname, urlconf=None, args=None, kwargs=None) https://docs.djangoproject.com/en/dev/ref/urlresolvers/",32.0,"How to generate urls in django How to generate urls in django How to generate urls in django In Django's template language, you can use {% url [viewname] [args] %} to generate a URL to a specific view with parameters. How can you programatically do the same in Python code? What I need is to create a list of menu items where each item has name, URL, and an active flag (whether it's the current page or not). This is because it will be a lot cleaner to do this in Python than the template language."
43500,Is there a built-in method to compare collections in C#?,"I would like to compare the contents of a couple of collections in my Equals method. I have a Dictionary and an IList. Is there a built-in method to do this? Edited: I want to compare two Dictionaries and two ILists, so I think what equality means is clear - if the two dictionaries contain the same keys mapped to the same values, then they're equal.",132,c#,43505.0,"Enumerable.SequenceEqual Determines whether two sequences are equal by comparing their elements by using a specified IEqualityComparer(T). You can't directly compare the list & the dictionary, but you could compare the list of values from the Dictionary with the list",136.0,"Is there a built-in method to compare collections in C#? Is there a built-in method to compare collections in C#? Is there a built-in method to compare collections in C#? I would like to compare the contents of a couple of collections in my Equals method. I have a Dictionary and an IList. Is there a built-in method to do this? Edited: I want to compare two Dictionaries and two ILists, so I think what equality means is clear - if the two dictionaries contain the same keys mapped to the same values, then they're equal."
43580,How to find the mime type of a file in python?,"Let's say you want to save a bunch of files somewhere, for instance in BLOBs. Let's say you want to dish these files out via a web page and have the client automatically open the correct application/viewer. Assumption: The browser figures out which application/viewer to use by the mime-type (content-type?) header in the HTTP response. Based on that assumption, in addition to the bytes of the file, you also want to save the MIME type. How would you find the MIME type of a file? I'm currently on a Mac, but this should also work on Windows. Does the browser add this information when posting the file to the web page? Is there a neat python library for finding this information? A WebService or (even better) a downloadable database?",101,python,2753385.0,"The python-magic method suggested by toivotuo is outdated. Python-magic's current trunk is at Github and based on the readme there, finding the MIME-type, is done like this. # For MIME types >>> import magic >>> mime = magic.Magic(mime=True) >>> mime.from_file(""testdata/test.pdf"") 'application/pdf' >>>",111.0,"How to find the mime type of a file in python? How to find the mime type of a file in python? How to find the mime type of a file in python? Let's say you want to save a bunch of files somewhere, for instance in BLOBs. Let's say you want to dish these files out via a web page and have the client automatically open the correct application/viewer. Assumption: The browser figures out which application/viewer to use by the mime-type (content-type?) header in the HTTP response. Based on that assumption, in addition to the bytes of the file, you also want to save the MIME type. How would you find the MIME type of a file? I'm currently on a Mac, but this should also work on Windows. Does the browser add this information when posting the file to the web page? Is there a neat python library for finding this information? A WebService or (even better) a downloadable database?"
44980,How can I programmatically determine if my workstation is locked?,"I'm writing up some productivity/metrics tools for myself to help monitor my focus throughout the day. Recently, I've noticed that I tend to get off track more than usual and feel the need to get up and go for walks/drinks/etc and I'm concerned that I'm ""wasting"" too much time. Since I always lock my computer when I go anywhere, and I unlock it as soon as I return (even if I'm just reading at my desk, etc), I was wondering how I can determine, in code, how long the machine is locked. I'm writing this in C# if that helps, but I'm open to other ideas. I like the windows service idea (and have accepted it) for simplicity and cleanliness, but unfortunately I don't think it will work for me in this particular case. I wanted to run this on my workstation at work rather than home (or in addition to home, I suppose), but it's locked down pretty hard courtesy of the DoD. That's part of the reason I'm rolling my own, actually. I'll write it up anyway and see if it works. Thanks everyone!",81,c#,604042.0,"I hadn't found this before, but from any application you can hookup a SessionSwitchEventHandler. Obviously your application will need to be running, but so long as it is: Microsoft.Win32.SystemEvents.SessionSwitch += new Microsoft.Win32.SessionSwitchEventHandler(SystemEvents_SessionSwitch); void SystemEvents_SessionSwitch(object sender, Microsoft.Win32.SessionSwitchEventArgs e) { if (e.Reason == SessionSwitchReason.SessionLock) { //I left my desk } else if (e.Reason == SessionSwitchReason.SessionUnlock) { //I returned to my desk } }",94.0,"How can I programmatically determine if my workstation is locked? How can I programmatically determine if my workstation is locked? How can I programmatically determine if my workstation is locked? I'm writing up some productivity/metrics tools for myself to help monitor my focus throughout the day. Recently, I've noticed that I tend to get off track more than usual and feel the need to get up and go for walks/drinks/etc and I'm concerned that I'm ""wasting"" too much time. Since I always lock my computer when I go anywhere, and I unlock it as soon as I return (even if I'm just reading at my desk, etc), I was wondering how I can determine, in code, how long the machine is locked. I'm writing this in C# if that helps, but I'm open to other ideas. I like the windows service idea (and have accepted it) for simplicity and cleanliness, but unfortunately I don't think it will work for me in this particular case. I wanted to run this on my workstation at work rather than home (or in addition to home, I suppose), but it's locked down pretty hard courtesy of the DoD. That's part of the reason I'm rolling my own, actually. I'll write it up anyway and see if it works. Thanks everyone!"
45030,How to parse a string into a nullable int,"I'm wanting to parse a string into a nullable int in C#. ie. I want to get back either the int value of the string or null if it can't be parsed. I was kind of hoping that this would work int? val = stringVal as int?; But that won't work, so the way I'm doing it now is I've written this extension method public static int? ParseNullableInt(this string value) { if (value == null || value.Trim() == string.Empty) { return null; } else { try { return int.Parse(value); } catch { return null; } } } Is there a better way of doing this? EDIT: Thanks for the TryParse suggestions, I did know about that, but it worked out about the same. I'm more interested in knowing if there is a built-in framework method that will parse directly into a nullable int?",173,c#,45037.0,"int.TryParse is probably a tad easier: public static int? ToNullableInt(this string s) { int i; if (int.TryParse(s, out i)) return i; return null; } Edit @Glenn int.TryParse is ""built into the framework"". It and int.Parse are the way to parse strings to ints.",233.0,"How to parse a string into a nullable int How to parse a string into a nullable int How to parse a string into a nullable int I'm wanting to parse a string into a nullable int in C#. ie. I want to get back either the int value of the string or null if it can't be parsed. I was kind of hoping that this would work int? val = stringVal as int?; But that won't work, so the way I'm doing it now is I've written this extension method public static int? ParseNullableInt(this string value) { if (value == null || value.Trim() == string.Empty) { return null; } else { try { return int.Parse(value); } catch { return null; } } } Is there a better way of doing this? EDIT: Thanks for the TryParse suggestions, I did know about that, but it worked out about the same. I'm more interested in knowing if there is a built-in framework method that will parse directly into a nullable int?"
45470,Suggest some good MVC framework in perl,Can you suggest some good MVC framework for perl -- one I am aware of is catalyst The need is to be able to expose services on the perl infrastructure which can be called by Java/.Net applications seamlessly.,15,perl,45474.0,"I'll tell you right now that Catalyst has by far the best reputation amongst Perl developers in terms of a rapid application development MVC framework. In terms of ""pure"" MVC I'm not sure there are even that many ""mature"" or at least production-ready alternatives. If Catalyst doesn't seem right to you, then you could build upon the lightweight framework CGI::Application to suit your needs or take a look at some of the lesser known MVC frameworks like PageKit and Maypole .",20.0,Suggest some good MVC framework in perl Suggest some good MVC framework in perl Suggest some good MVC framework in perl Can you suggest some good MVC framework for perl -- one I am aware of is catalyst The need is to be able to expose services on the perl infrastructure which can be called by Java/.Net applications seamlessly.
